COUNTY,Date,test_date,new_positives,county
Livingston,4/8/2020,2020-04-08,10,Livingston
Livingston,4/9/2020,2020-04-09,11,Livingston
Livingston,4/10/2020,2020-04-10,13,Livingston
Livingston,4/11/2020,2020-04-11,10,Livingston
Livingston,4/12/2020,2020-04-12,5,Livingston
Livingston,4/13/2020,2020-04-13,4,Livingston
Livingston,4/14/2020,2020-04-14,4,Livingston
Livingston,4/15/2020,2020-04-15,6,Livingston
Livingston,4/16/2020,2020-04-16,5,Livingston
Livingston,4/17/2020,2020-04-17,4,Livingston
Livingston,4/18/2020,2020-04-18,2,Livingston
Livingston,4/19/2020,2020-04-19,3,Livingston
Livingston,4/20/2020,2020-04-20,7,Livingston
Livingston,4/21/2020,2020-04-21,1,Livingston
Livingston,4/22/2020,2020-04-22,4,Livingston
Livingston,4/23/2020,2020-04-23,5,Livingston
Livingston,4/24/2020,2020-04-24,3,Livingston
Livingston,4/25/2020,2020-04-25,7,Livingston
Livingston,4/26/2020,2020-04-26,5,Livingston
Livingston,4/27/2020,2020-04-27,6,Livingston
Livingston,4/28/2020,2020-04-28,11,Livingston
Livingston,4/29/2020,2020-04-29,4,Livingston
Livingston,4/30/2020,2020-04-30,10,Livingston
Livingston,5/1/2020,2020-05-01,5,Livingston
Livingston,5/2/2020,2020-05-02,2,Livingston
Livingston,5/3/2020,2020-05-03,3,Livingston
Livingston,5/4/2020,2020-05-04,4,Livingston
Livingston,5/5/2020,2020-05-05,2,Livingston
Livingston,5/6/2020,2020-05-06,4,Livingston
Livingston,5/7/2020,2020-05-07,5,Livingston
Livingston,5/8/2020,2020-05-08,5,Livingston
Livingston,5/9/2020,2020-05-09,3,Livingston
Livingston,5/10/2020,2020-05-10,1,Livingston
Livingston,5/11/2020,2020-05-11,3,Livingston
Livingston,5/12/2020,2020-05-12,2,Livingston
Livingston,5/13/2020,2020-05-13,3,Livingston
Livingston,5/14/2020,2020-05-14,2,Livingston
Livingston,5/15/2020,2020-05-15,0,Livingston
Livingston,5/16/2020,2020-05-16,1,Livingston
Livingston,5/17/2020,2020-05-17,1,Livingston
Livingston,5/18/2020,2020-05-18,1,Livingston
Livingston,5/19/2020,2020-05-19,4,Livingston
Livingston,5/20/2020,2020-05-20,5,Livingston
Livingston,5/21/2020,2020-05-21,4,Livingston
Livingston,5/22/2020,2020-05-22,3,Livingston
Livingston,5/23/2020,2020-05-23,1,Livingston
Livingston,5/24/2020,2020-05-24,0,Livingston
Livingston,5/25/2020,2020-05-25,1,Livingston
Livingston,5/26/2020,2020-05-26,2,Livingston
Livingston,5/27/2020,2020-05-27,1,Livingston
Livingston,5/28/2020,2020-05-28,8,Livingston
Livingston,5/29/2020,2020-05-29,5,Livingston
Livingston,5/30/2020,2020-05-30,1,Livingston
Livingston,5/31/2020,2020-05-31,2,Livingston
Livingston,6/1/2020,2020-06-01,5,Livingston
Livingston,6/2/2020,2020-06-02,1,Livingston
Livingston,6/3/2020,2020-06-03,6,Livingston
Livingston,6/4/2020,2020-06-04,0,Livingston
Livingston,6/5/2020,2020-06-05,1,Livingston
Livingston,6/6/2020,2020-06-06,1,Livingston
Livingston,6/7/2020,2020-06-07,0,Livingston
Livingston,6/8/2020,2020-06-08,1,Livingston
Livingston,6/9/2020,2020-06-09,1,Livingston
Livingston,6/10/2020,2020-06-10,3,Livingston
Livingston,6/11/2020,2020-06-11,1,Livingston
Livingston,6/12/2020,2020-06-12,0,Livingston
Livingston,6/13/2020,2020-06-13,3,Livingston
Livingston,6/14/2020,2020-06-14,3,Livingston
Livingston,6/15/2020,2020-06-15,2,Livingston
Livingston,6/16/2020,2020-06-16,3,Livingston
Livingston,6/17/2020,2020-06-17,5,Livingston
Livingston,6/18/2020,2020-06-18,2,Livingston
Livingston,6/19/2020,2020-06-19,3,Livingston
Livingston,6/20/2020,2020-06-20,1,Livingston
Livingston,6/21/2020,2020-06-21,5,Livingston
Livingston,6/22/2020,2020-06-22,5,Livingston
Livingston,6/23/2020,2020-06-23,5,Livingston
Livingston,6/24/2020,2020-06-24,5,Livingston
Livingston,6/25/2020,2020-06-25,2,Livingston
Livingston,6/26/2020,2020-06-26,5,Livingston
Livingston,6/27/2020,2020-06-27,3,Livingston
Livingston,6/28/2020,2020-06-28,1,Livingston
Livingston,6/29/2020,2020-06-29,5,Livingston
Livingston,6/30/2020,2020-06-30,3,Livingston
Livingston,7/1/2020,2020-07-01,3,Livingston
Livingston,7/2/2020,2020-07-02,2,Livingston
Livingston,7/3/2020,2020-07-03,2,Livingston
Livingston,7/4/2020,2020-07-04,0,Livingston
Livingston,7/5/2020,2020-07-05,0,Livingston
Livingston,7/6/2020,2020-07-06,0,Livingston
Luce,3/1/2020,2020-03-01,0,Luce
Luce,3/2/2020,2020-03-02,0,Luce
Luce,3/3/2020,2020-03-03,0,Luce
Luce,3/4/2020,2020-03-04,0,Luce
Luce,3/5/2020,2020-03-05,0,Luce
Luce,3/6/2020,2020-03-06,0,Luce
Luce,3/7/2020,2020-03-07,0,Luce
Luce,3/8/2020,2020-03-08,0,Luce
Luce,3/9/2020,2020-03-09,0,Luce
Luce,3/10/2020,2020-03-10,0,Luce
Luce,3/11/2020,2020-03-11,0,Luce
Luce,3/12/2020,2020-03-12,0,Luce
Luce,3/13/2020,2020-03-13,0,Luce
Luce,3/14/2020,2020-03-14,0,Luce
Luce,3/15/2020,2020-03-15,0,Luce
Luce,3/16/2020,2020-03-16,0,Luce
Luce,3/17/2020,2020-03-17,0,Luce
Luce,3/18/2020,2020-03-18,0,Luce
Luce,3/19/2020,2020-03-19,0,Luce
Luce,3/20/2020,2020-03-20,1,Luce
Luce,3/21/2020,2020-03-21,0,Luce
Luce,3/22/2020,2020-03-22,0,Luce
Luce,3/23/2020,2020-03-23,0,Luce
Luce,3/24/2020,2020-03-24,0,Luce
Luce,3/25/2020,2020-03-25,0,Luce
Luce,3/26/2020,2020-03-26,0,Luce
Luce,3/27/2020,2020-03-27,0,Luce
Luce,3/28/2020,2020-03-28,0,Luce
Luce,3/29/2020,2020-03-29,0,Luce
Luce,3/30/2020,2020-03-30,0,Luce
Luce,3/31/2020,2020-03-31,0,Luce
Luce,4/1/2020,2020-04-01,0,Luce
Luce,4/2/2020,2020-04-02,0,Luce
Luce,4/3/2020,2020-04-03,0,Luce
Luce,4/4/2020,2020-04-04,0,Luce
Luce,4/5/2020,2020-04-05,0,Luce
Luce,4/6/2020,2020-04-06,0,Luce
Luce,4/7/2020,2020-04-07,0,Luce
Luce,4/8/2020,2020-04-08,0,Luce
Luce,4/9/2020,2020-04-09,0,Luce
Luce,4/10/2020,2020-04-10,0,Luce
Luce,4/11/2020,2020-04-11,0,Luce
Luce,4/12/2020,2020-04-12,0,Luce
Luce,4/13/2020,2020-04-13,0,Luce
Luce,4/14/2020,2020-04-14,0,Luce
Luce,4/15/2020,2020-04-15,0,Luce
Luce,4/16/2020,2020-04-16,0,Luce
Luce,4/17/2020,2020-04-17,0,Luce
Luce,4/18/2020,2020-04-18,0,Luce
Luce,4/19/2020,2020-04-19,0,Luce
Luce,4/20/2020,2020-04-20,0,Luce
Luce,4/21/2020,2020-04-21,0,Luce
Luce,4/22/2020,2020-04-22,0,Luce
Luce,4/23/2020,2020-04-23,0,Luce
Luce,4/24/2020,2020-04-24,0,Luce
Luce,4/25/2020,2020-04-25,0,Luce
Luce,4/26/2020,2020-04-26,0,Luce
Luce,4/27/2020,2020-04-27,0,Luce
Luce,4/28/2020,2020-04-28,0,Luce
Luce,4/29/2020,2020-04-29,0,Luce
Luce,4/30/2020,2020-04-30,0,Luce
Luce,5/1/2020,2020-05-01,0,Luce
Luce,5/2/2020,2020-05-02,0,Luce
Luce,5/3/2020,2020-05-03,0,Luce
Luce,5/4/2020,2020-05-04,0,Luce
Luce,5/5/2020,2020-05-05,0,Luce
Luce,5/6/2020,2020-05-06,0,Luce
Luce,5/7/2020,2020-05-07,0,Luce
Luce,5/8/2020,2020-05-08,0,Luce
Luce,5/9/2020,2020-05-09,0,Luce
Luce,5/10/2020,2020-05-10,0,Luce
Luce,5/11/2020,2020-05-11,0,Luce
Luce,5/12/2020,2020-05-12,0,Luce
Luce,5/13/2020,2020-05-13,0,Luce
Luce,5/14/2020,2020-05-14,1,Luce
Luce,5/15/2020,2020-05-15,0,Luce
Luce,5/16/2020,2020-05-16,1,Luce
Luce,5/17/2020,2020-05-17,0,Luce
Luce,5/18/2020,2020-05-18,0,Luce
Luce,5/19/2020,2020-05-19,0,Luce
Luce,5/20/2020,2020-05-20,0,Luce
Luce,5/21/2020,2020-05-21,0,Luce
Luce,5/22/2020,2020-05-22,0,Luce
Luce,5/23/2020,2020-05-23,0,Luce
Luce,5/24/2020,2020-05-24,0,Luce
Luce,5/25/2020,2020-05-25,0,Luce
Luce,5/26/2020,2020-05-26,0,Luce
Luce,5/27/2020,2020-05-27,0,Luce
Luce,5/28/2020,2020-05-28,0,Luce
Luce,5/29/2020,2020-05-29,0,Luce
Luce,5/30/2020,2020-05-30,0,Luce
Luce,5/31/2020,2020-05-31,0,Luce
Luce,6/1/2020,2020-06-01,0,Luce
Luce,6/2/2020,2020-06-02,0,Luce
Luce,6/3/2020,2020-06-03,0,Luce
Luce,6/4/2020,2020-06-04,0,Luce
Luce,6/5/2020,2020-06-05,0,Luce
Luce,6/6/2020,2020-06-06,0,Luce
Luce,6/7/2020,2020-06-07,0,Luce
Luce,6/8/2020,2020-06-08,0,Luce
Luce,6/9/2020,2020-06-09,0,Luce
Luce,6/10/2020,2020-06-10,0,Luce
Luce,6/11/2020,2020-06-11,0,Luce
Luce,6/12/2020,2020-06-12,0,Luce
Luce,6/13/2020,2020-06-13,0,Luce
Luce,6/14/2020,2020-06-14,0,Luce
Luce,6/15/2020,2020-06-15,0,Luce
Luce,6/16/2020,2020-06-16,0,Luce
Luce,6/17/2020,2020-06-17,0,Luce
Luce,6/18/2020,2020-06-18,0,Luce
Luce,6/19/2020,2020-06-19,0,Luce
Luce,6/20/2020,2020-06-20,0,Luce
Luce,6/21/2020,2020-06-21,0,Luce
Luce,6/22/2020,2020-06-22,0,Luce
Luce,6/23/2020,2020-06-23,0,Luce
Luce,6/24/2020,2020-06-24,0,Luce
Luce,6/25/2020,2020-06-25,0,Luce
Luce,6/26/2020,2020-06-26,0,Luce
Luce,6/27/2020,2020-06-27,0,Luce
Luce,6/28/2020,2020-06-28,0,Luce
Luce,6/29/2020,2020-06-29,0,Luce
Luce,6/30/2020,2020-06-30,0,Luce
Luce,7/1/2020,2020-07-01,0,Luce
Luce,7/2/2020,2020-07-02,0,Luce
Luce,7/3/2020,2020-07-03,0,Luce
Luce,7/4/2020,2020-07-04,0,Luce
Luce,7/5/2020,2020-07-05,0,Luce
Luce,7/6/2020,2020-07-06,0,Luce
Mackinac,3/1/2020,2020-03-01,0,Mackinac
Mackinac,3/2/2020,2020-03-02,0,Mackinac
Mackinac,3/3/2020,2020-03-03,0,Mackinac
Mackinac,3/4/2020,2020-03-04,0,Mackinac
Mackinac,3/5/2020,2020-03-05,0,Mackinac
Mackinac,3/6/2020,2020-03-06,0,Mackinac
Mackinac,3/7/2020,2020-03-07,0,Mackinac
Mackinac,3/8/2020,2020-03-08,0,Mackinac
Mackinac,3/9/2020,2020-03-09,0,Mackinac
Mackinac,3/10/2020,2020-03-10,0,Mackinac
Mackinac,3/11/2020,2020-03-11,0,Mackinac
Mackinac,3/12/2020,2020-03-12,0,Mackinac
Mackinac,3/13/2020,2020-03-13,0,Mackinac
Mackinac,3/14/2020,2020-03-14,0,Mackinac
Mackinac,3/15/2020,2020-03-15,0,Mackinac
Mackinac,3/16/2020,2020-03-16,0,Mackinac
Mackinac,3/17/2020,2020-03-17,0,Mackinac
Mackinac,3/18/2020,2020-03-18,1,Mackinac
Mackinac,3/19/2020,2020-03-19,0,Mackinac
Mackinac,3/20/2020,2020-03-20,0,Mackinac
Mackinac,3/21/2020,2020-03-21,0,Mackinac
Mackinac,3/22/2020,2020-03-22,0,Mackinac
Mackinac,3/23/2020,2020-03-23,0,Mackinac
Mackinac,3/24/2020,2020-03-24,0,Mackinac
Mackinac,3/25/2020,2020-03-25,0,Mackinac
Mackinac,3/26/2020,2020-03-26,0,Mackinac
Mackinac,3/27/2020,2020-03-27,2,Mackinac
Mackinac,3/28/2020,2020-03-28,1,Mackinac
Mackinac,3/29/2020,2020-03-29,0,Mackinac
Mackinac,3/30/2020,2020-03-30,1,Mackinac
Mackinac,3/31/2020,2020-03-31,0,Mackinac
Mackinac,4/1/2020,2020-04-01,0,Mackinac
Mackinac,4/2/2020,2020-04-02,0,Mackinac
Mackinac,4/3/2020,2020-04-03,0,Mackinac
Mackinac,4/4/2020,2020-04-04,1,Mackinac
Mackinac,4/5/2020,2020-04-05,0,Mackinac
Mackinac,4/6/2020,2020-04-06,0,Mackinac
Mackinac,4/7/2020,2020-04-07,0,Mackinac
Mackinac,4/8/2020,2020-04-08,0,Mackinac
Mackinac,4/9/2020,2020-04-09,0,Mackinac
Mackinac,4/10/2020,2020-04-10,0,Mackinac
Mackinac,4/11/2020,2020-04-11,0,Mackinac
Mackinac,4/12/2020,2020-04-12,0,Mackinac
Mackinac,4/13/2020,2020-04-13,0,Mackinac
Mackinac,4/14/2020,2020-04-14,0,Mackinac
Mackinac,4/15/2020,2020-04-15,0,Mackinac
Mackinac,4/16/2020,2020-04-16,0,Mackinac
Mackinac,4/17/2020,2020-04-17,0,Mackinac
Mackinac,4/18/2020,2020-04-18,0,Mackinac
Mackinac,4/19/2020,2020-04-19,0,Mackinac
Mackinac,4/20/2020,2020-04-20,0,Mackinac
Mackinac,4/21/2020,2020-04-21,0,Mackinac
Mackinac,4/22/2020,2020-04-22,0,Mackinac
Mackinac,4/23/2020,2020-04-23,0,Mackinac
Mackinac,4/24/2020,2020-04-24,0,Mackinac
Mackinac,4/25/2020,2020-04-25,0,Mackinac
Mackinac,4/26/2020,2020-04-26,0,Mackinac
Mackinac,4/27/2020,2020-04-27,0,Mackinac
Mackinac,4/28/2020,2020-04-28,0,Mackinac
Mackinac,4/29/2020,2020-04-29,0,Mackinac
Mackinac,4/30/2020,2020-04-30,0,Mackinac
Mackinac,5/1/2020,2020-05-01,0,Mackinac
Mackinac,5/2/2020,2020-05-02,0,Mackinac
Mackinac,5/3/2020,2020-05-03,0,Mackinac
Mackinac,5/4/2020,2020-05-04,0,Mackinac
Mackinac,5/5/2020,2020-05-05,0,Mackinac
Mackinac,5/6/2020,2020-05-06,0,Mackinac
Mackinac,5/7/2020,2020-05-07,0,Mackinac
Mackinac,5/8/2020,2020-05-08,0,Mackinac
Mackinac,5/9/2020,2020-05-09,0,Mackinac
Mackinac,5/10/2020,2020-05-10,0,Mackinac
Mackinac,5/11/2020,2020-05-11,0,Mackinac
Mackinac,5/12/2020,2020-05-12,0,Mackinac
Mackinac,5/13/2020,2020-05-13,0,Mackinac
Mackinac,5/14/2020,2020-05-14,0,Mackinac
Mackinac,5/15/2020,2020-05-15,0,Mackinac
Mackinac,5/16/2020,2020-05-16,0,Mackinac
Mackinac,5/17/2020,2020-05-17,0,Mackinac
Mackinac,5/18/2020,2020-05-18,2,Mackinac
Mackinac,5/19/2020,2020-05-19,0,Mackinac
Mackinac,5/20/2020,2020-05-20,0,Mackinac
Mackinac,5/21/2020,2020-05-21,0,Mackinac
Mackinac,5/22/2020,2020-05-22,0,Mackinac
Mackinac,5/23/2020,2020-05-23,0,Mackinac
Mackinac,5/24/2020,2020-05-24,0,Mackinac
Mackinac,5/25/2020,2020-05-25,0,Mackinac
Mackinac,5/26/2020,2020-05-26,0,Mackinac
Mackinac,5/27/2020,2020-05-27,0,Mackinac
Mackinac,5/28/2020,2020-05-28,0,Mackinac
Mackinac,5/29/2020,2020-05-29,0,Mackinac
Mackinac,5/30/2020,2020-05-30,0,Mackinac
Mackinac,5/31/2020,2020-05-31,0,Mackinac
Mackinac,6/1/2020,2020-06-01,0,Mackinac
Mackinac,6/2/2020,2020-06-02,0,Mackinac
Mackinac,6/3/2020,2020-06-03,0,Mackinac
Mackinac,6/4/2020,2020-06-04,0,Mackinac
Mackinac,6/5/2020,2020-06-05,0,Mackinac
Mackinac,6/6/2020,2020-06-06,0,Mackinac
Mackinac,6/7/2020,2020-06-07,0,Mackinac
Mackinac,6/8/2020,2020-06-08,0,Mackinac
Mackinac,6/9/2020,2020-06-09,0,Mackinac
Mackinac,6/10/2020,2020-06-10,0,Mackinac
Mackinac,6/11/2020,2020-06-11,0,Mackinac
Mackinac,6/12/2020,2020-06-12,0,Mackinac
Mackinac,6/13/2020,2020-06-13,0,Mackinac
Mackinac,6/14/2020,2020-06-14,0,Mackinac
Mackinac,6/15/2020,2020-06-15,0,Mackinac
Mackinac,6/16/2020,2020-06-16,0,Mackinac
Mackinac,6/17/2020,2020-06-17,0,Mackinac
Mackinac,6/18/2020,2020-06-18,0,Mackinac
Mackinac,6/19/2020,2020-06-19,0,Mackinac
Mackinac,6/20/2020,2020-06-20,0,Mackinac
Mackinac,6/21/2020,2020-06-21,0,Mackinac
Mackinac,6/22/2020,2020-06-22,0,Mackinac
Mackinac,6/23/2020,2020-06-23,0,Mackinac
Mackinac,6/24/2020,2020-06-24,1,Mackinac
Mackinac,6/25/2020,2020-06-25,0,Mackinac
Mackinac,6/26/2020,2020-06-26,0,Mackinac
Mackinac,6/27/2020,2020-06-27,0,Mackinac
Mackinac,6/28/2020,2020-06-28,0,Mackinac
Mackinac,6/29/2020,2020-06-29,0,Mackinac
Mackinac,6/30/2020,2020-06-30,0,Mackinac
Mackinac,7/1/2020,2020-07-01,0,Mackinac
Mackinac,7/2/2020,2020-07-02,0,Mackinac
Mackinac,7/3/2020,2020-07-03,0,Mackinac
Mackinac,7/4/2020,2020-07-04,0,Mackinac
Mackinac,7/5/2020,2020-07-05,0,Mackinac
Mackinac,7/6/2020,2020-07-06,0,Mackinac
Macomb,3/1/2020,2020-03-01,1,Macomb
Macomb,3/2/2020,2020-03-02,1,Macomb
Macomb,3/3/2020,2020-03-03,2,Macomb
Macomb,3/4/2020,2020-03-04,4,Macomb
Macomb,3/5/2020,2020-03-05,4,Macomb
Macomb,3/6/2020,2020-03-06,4,Macomb
Macomb,3/7/2020,2020-03-07,10,Macomb
Macomb,3/8/2020,2020-03-08,6,Macomb
Macomb,3/9/2020,2020-03-09,16,Macomb
Macomb,3/10/2020,2020-03-10,18,Macomb
Macomb,3/11/2020,2020-03-11,34,Macomb
Macomb,3/12/2020,2020-03-12,43,Macomb
Macomb,3/13/2020,2020-03-13,65,Macomb
Macomb,3/14/2020,2020-03-14,49,Macomb
Macomb,3/15/2020,2020-03-15,68,Macomb
Macomb,3/16/2020,2020-03-16,97,Macomb
Macomb,3/17/2020,2020-03-17,106,Macomb
Macomb,3/18/2020,2020-03-18,127,Macomb
Macomb,3/19/2020,2020-03-19,99,Macomb
Macomb,3/20/2020,2020-03-20,119,Macomb
Macomb,3/21/2020,2020-03-21,105,Macomb
Macomb,3/22/2020,2020-03-22,116,Macomb
Macomb,3/23/2020,2020-03-23,173,Macomb
Macomb,3/24/2020,2020-03-24,150,Macomb
Macomb,3/25/2020,2020-03-25,162,Macomb
Macomb,3/26/2020,2020-03-26,132,Macomb
Macomb,3/27/2020,2020-03-27,171,Macomb
Macomb,3/28/2020,2020-03-28,127,Macomb
Macomb,3/29/2020,2020-03-29,131,Macomb
Macomb,3/30/2020,2020-03-30,221,Macomb
Macomb,3/31/2020,2020-03-31,175,Macomb
Macomb,4/1/2020,2020-04-01,198,Macomb
Macomb,4/2/2020,2020-04-02,166,Macomb
Macomb,4/3/2020,2020-04-03,169,Macomb
Macomb,4/4/2020,2020-04-04,152,Macomb
Macomb,4/5/2020,2020-04-05,118,Macomb
Macomb,4/6/2020,2020-04-06,194,Macomb
Macomb,4/7/2020,2020-04-07,174,Macomb
Macomb,4/8/2020,2020-04-08,167,Macomb
Macomb,4/9/2020,2020-04-09,157,Macomb
Macomb,4/10/2020,2020-04-10,132,Macomb
Macomb,4/11/2020,2020-04-11,93,Macomb
Macomb,4/12/2020,2020-04-12,113,Macomb
Macomb,4/13/2020,2020-04-13,136,Macomb
Macomb,4/14/2020,2020-04-14,130,Macomb
Macomb,4/15/2020,2020-04-15,112,Macomb
Macomb,4/16/2020,2020-04-16,81,Macomb
Macomb,4/17/2020,2020-04-17,98,Macomb
Macomb,4/18/2020,2020-04-18,74,Macomb
Macomb,4/19/2020,2020-04-19,60,Macomb
Macomb,4/20/2020,2020-04-20,100,Macomb
Macomb,4/21/2020,2020-04-21,96,Macomb
Macomb,4/22/2020,2020-04-22,136,Macomb
Macomb,4/23/2020,2020-04-23,94,Macomb
Macomb,4/24/2020,2020-04-24,85,Macomb
Macomb,4/25/2020,2020-04-25,43,Macomb
Macomb,4/26/2020,2020-04-26,44,Macomb
Macomb,4/27/2020,2020-04-27,59,Macomb
Macomb,4/28/2020,2020-04-28,83,Macomb
Macomb,4/29/2020,2020-04-29,65,Macomb
Macomb,4/30/2020,2020-04-30,63,Macomb
Macomb,5/1/2020,2020-05-01,67,Macomb
Macomb,5/2/2020,2020-05-02,47,Macomb
Macomb,5/3/2020,2020-05-03,30,Macomb
Macomb,5/4/2020,2020-05-04,69,Macomb
Macomb,5/5/2020,2020-05-05,66,Macomb
Macomb,5/6/2020,2020-05-06,44,Macomb
Macomb,5/7/2020,2020-05-07,42,Macomb
Macomb,5/8/2020,2020-05-08,56,Macomb
Macomb,5/9/2020,2020-05-09,29,Macomb
Macomb,5/10/2020,2020-05-10,20,Macomb
Macomb,5/11/2020,2020-05-11,38,Macomb
Macomb,5/12/2020,2020-05-12,34,Macomb
Macomb,5/13/2020,2020-05-13,35,Macomb
Macomb,5/14/2020,2020-05-14,46,Macomb
Macomb,5/15/2020,2020-05-15,33,Macomb
Macomb,5/16/2020,2020-05-16,17,Macomb
Macomb,5/17/2020,2020-05-17,5,Macomb
Macomb,5/18/2020,2020-05-18,20,Macomb
Macomb,5/19/2020,2020-05-19,37,Macomb
Macomb,5/20/2020,2020-05-20,36,Macomb
Macomb,5/21/2020,2020-05-21,36,Macomb
Macomb,5/22/2020,2020-05-22,20,Macomb
Macomb,5/23/2020,2020-05-23,6,Macomb
Macomb,5/24/2020,2020-05-24,13,Macomb
Macomb,5/25/2020,2020-05-25,10,Macomb
Macomb,5/26/2020,2020-05-26,43,Macomb
Macomb,5/27/2020,2020-05-27,21,Macomb
Macomb,5/28/2020,2020-05-28,24,Macomb
Macomb,5/29/2020,2020-05-29,20,Macomb
Macomb,5/30/2020,2020-05-30,29,Macomb
Macomb,5/31/2020,2020-05-31,26,Macomb
Macomb,6/1/2020,2020-06-01,11,Macomb
Macomb,6/2/2020,2020-06-02,13,Macomb
Macomb,6/3/2020,2020-06-03,19,Macomb
Macomb,6/4/2020,2020-06-04,16,Macomb
Macomb,6/5/2020,2020-06-05,14,Macomb
Macomb,6/6/2020,2020-06-06,8,Macomb
Macomb,6/7/2020,2020-06-07,4,Macomb
Macomb,6/8/2020,2020-06-08,11,Macomb
Macomb,6/9/2020,2020-06-09,14,Macomb
Macomb,6/10/2020,2020-06-10,17,Macomb
Macomb,6/11/2020,2020-06-11,16,Macomb
Macomb,6/12/2020,2020-06-12,16,Macomb
Macomb,6/13/2020,2020-06-13,13,Macomb
Macomb,6/14/2020,2020-06-14,9,Macomb
Macomb,6/15/2020,2020-06-15,7,Macomb
Macomb,6/16/2020,2020-06-16,24,Macomb
Macomb,6/17/2020,2020-06-17,18,Macomb
Macomb,6/18/2020,2020-06-18,12,Macomb
Macomb,6/19/2020,2020-06-19,15,Macomb
Macomb,6/20/2020,2020-06-20,20,Macomb
Macomb,6/21/2020,2020-06-21,14,Macomb
Macomb,6/22/2020,2020-06-22,27,Macomb
Macomb,6/23/2020,2020-06-23,36,Macomb
Macomb,6/24/2020,2020-06-24,31,Macomb
Macomb,6/25/2020,2020-06-25,64,Macomb
Macomb,6/26/2020,2020-06-26,33,Macomb
Macomb,6/27/2020,2020-06-27,16,Macomb
Macomb,6/28/2020,2020-06-28,9,Macomb
Macomb,6/29/2020,2020-06-29,22,Macomb
Macomb,6/30/2020,2020-06-30,20,Macomb
Macomb,7/1/2020,2020-07-01,30,Macomb
Macomb,7/2/2020,2020-07-02,24,Macomb
Macomb,7/3/2020,2020-07-03,18,Macomb
Macomb,7/4/2020,2020-07-04,9,Macomb
Macomb,7/5/2020,2020-07-05,2,Macomb
Macomb,7/6/2020,2020-07-06,1,Macomb
Manistee,3/1/2020,2020-03-01,0,Manistee
Manistee,3/2/2020,2020-03-02,0,Manistee
Manistee,3/3/2020,2020-03-03,0,Manistee
Manistee,3/4/2020,2020-03-04,0,Manistee
Manistee,3/5/2020,2020-03-05,0,Manistee
Manistee,3/6/2020,2020-03-06,0,Manistee
Manistee,3/7/2020,2020-03-07,0,Manistee
Manistee,3/8/2020,2020-03-08,0,Manistee
Manistee,3/9/2020,2020-03-09,0,Manistee
Manistee,3/10/2020,2020-03-10,0,Manistee
Manistee,3/11/2020,2020-03-11,0,Manistee
Manistee,3/12/2020,2020-03-12,0,Manistee
Manistee,3/13/2020,2020-03-13,0,Manistee
Manistee,3/14/2020,2020-03-14,1,Manistee
Manistee,3/15/2020,2020-03-15,0,Manistee
Manistee,3/16/2020,2020-03-16,0,Manistee
Manistee,3/17/2020,2020-03-17,0,Manistee
Manistee,3/18/2020,2020-03-18,0,Manistee
Manistee,3/19/2020,2020-03-19,0,Manistee
Manistee,3/20/2020,2020-03-20,0,Manistee
Manistee,3/21/2020,2020-03-21,0,Manistee
Manistee,3/22/2020,2020-03-22,0,Manistee
Manistee,3/23/2020,2020-03-23,0,Manistee
Manistee,3/24/2020,2020-03-24,1,Manistee
Manistee,3/25/2020,2020-03-25,0,Manistee
Manistee,3/26/2020,2020-03-26,3,Manistee
Manistee,3/27/2020,2020-03-27,0,Manistee
Manistee,3/28/2020,2020-03-28,1,Manistee
Manistee,3/29/2020,2020-03-29,0,Manistee
Manistee,3/30/2020,2020-03-30,0,Manistee
Manistee,3/31/2020,2020-03-31,1,Manistee
Manistee,4/1/2020,2020-04-01,0,Manistee
Manistee,4/2/2020,2020-04-02,1,Manistee
Manistee,4/3/2020,2020-04-03,2,Manistee
Manistee,4/4/2020,2020-04-04,1,Manistee
Manistee,4/5/2020,2020-04-05,0,Manistee
Manistee,4/6/2020,2020-04-06,1,Manistee
Manistee,4/7/2020,2020-04-07,0,Manistee
Manistee,4/8/2020,2020-04-08,0,Manistee
Manistee,4/9/2020,2020-04-09,0,Manistee
Manistee,4/10/2020,2020-04-10,0,Manistee
Manistee,4/11/2020,2020-04-11,0,Manistee
Manistee,4/12/2020,2020-04-12,0,Manistee
Manistee,4/13/2020,2020-04-13,0,Manistee
Manistee,4/14/2020,2020-04-14,0,Manistee
Manistee,4/15/2020,2020-04-15,0,Manistee
Manistee,4/16/2020,2020-04-16,0,Manistee
Manistee,4/17/2020,2020-04-17,0,Manistee
Manistee,4/18/2020,2020-04-18,0,Manistee
Manistee,4/19/2020,2020-04-19,0,Manistee
Manistee,4/20/2020,2020-04-20,0,Manistee
Manistee,4/21/2020,2020-04-21,0,Manistee
Manistee,4/22/2020,2020-04-22,0,Manistee
Manistee,4/23/2020,2020-04-23,0,Manistee
Manistee,4/24/2020,2020-04-24,0,Manistee
Manistee,4/25/2020,2020-04-25,0,Manistee
Manistee,4/26/2020,2020-04-26,0,Manistee
Manistee,4/27/2020,2020-04-27,0,Manistee
Manistee,4/28/2020,2020-04-28,0,Manistee
Manistee,4/29/2020,2020-04-29,0,Manistee
Manistee,4/30/2020,2020-04-30,0,Manistee
Manistee,5/1/2020,2020-05-01,0,Manistee
Manistee,5/2/2020,2020-05-02,0,Manistee
